param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_5940_pop_0,-0.000290,0.000003,-0.063737,0.061273
alpha_loc_5941_pop_0,0.000071,-0.000237,-0.060565,0.063105
alpha_loc_5942_pop_0,-0.000410,-0.000897,-0.061748,0.060510
alpha_loc_5943_pop_0,-0.000869,-0.000755,-0.063531,0.059149
alpha_loc_5944_pop_0,-0.000996,-0.000710,-0.060730,0.059238
alpha_loc_5945_pop_0,0.000186,0.000569,-0.061089,0.060490
alpha_loc_5946_pop_0,-0.000835,-0.000780,-0.064387,0.060260
alpha_loc_5947_pop_0,-0.001754,-0.001466,-0.063204,0.059140
alpha_loc_5948_pop_0,-0.000864,-0.000744,-0.062825,0.060080
alpha_loc_5949_pop_0,-0.000332,-0.000070,-0.062993,0.060293
alpha_loc_5950_pop_0,0.002971,0.002615,-0.055920,0.064281
alpha_loc_5951_pop_0,-0.000028,0.000154,-0.061611,0.063421
alpha_loc_5952_pop_0,-0.000087,0.000079,-0.062334,0.061524
alpha_loc_5953_pop_0,0.000222,0.000375,-0.061036,0.060867
alpha_loc_5954_pop_0,0.001104,0.000381,-0.059221,0.063561
alpha_loc_5955_pop_0,-0.000468,-0.000726,-0.063958,0.062107
alpha_loc_5956_pop_0,-0.000287,-0.000126,-0.062465,0.061198
alpha_loc_5957_pop_0,-0.001242,-0.000835,-0.064689,0.059739
alpha_loc_5958_pop_0,0.000400,0.000317,-0.061355,0.061535
alpha_loc_5959_pop_0,0.002633,0.002175,-0.058645,0.066249
alpha_loc_5960_pop_0,-0.000005,-0.000182,-0.061749,0.063285
alpha_loc_5961_pop_0,0.000083,0.000296,-0.059487,0.060744
alpha_loc_5962_pop_0,0.000696,0.001102,-0.060388,0.061624
alpha_loc_5963_pop_0,0.000048,-0.000067,-0.061883,0.062073
alpha_loc_5964_pop_0,0.000066,0.000360,-0.061076,0.060459
alpha_loc_5965_pop_0,-0.001338,-0.001240,-0.062298,0.060159
alpha_loc_5966_pop_0,0.000273,0.000296,-0.061351,0.060655
alpha_loc_5967_pop_0,-0.001028,-0.000760,-0.063646,0.061070
alpha_loc_5968_pop_0,-0.001008,-0.000728,-0.063340,0.061256
alpha_loc_5969_pop_0,-0.000024,0.000203,-0.061501,0.060929
alpha_loc_5970_pop_0,0.000368,0.000232,-0.061248,0.064997
alpha_loc_5971_pop_0,-0.000072,-0.000544,-0.062107,0.060906
alpha_loc_5972_pop_0,0.001174,0.000879,-0.059224,0.061848
alpha_loc_5973_pop_0,-0.001835,-0.001278,-0.063981,0.057754
alpha_loc_5974_pop_0,-0.001427,-0.001195,-0.063443,0.061118
alpha_loc_5975_pop_0,0.000575,0.000539,-0.060924,0.061786
alpha_loc_5976_pop_0,-0.000791,-0.000284,-0.062769,0.060441
alpha_loc_5977_pop_0,0.001064,0.001013,-0.060100,0.063368
alpha_loc_5978_pop_0,-0.000276,-0.000188,-0.063030,0.062014
alpha_loc_5979_pop_0,-0.000103,-0.000055,-0.062629,0.062159
alpha_loc_5980_pop_0,-0.000156,0.000046,-0.060001,0.061924
alpha_loc_5981_pop_0,0.000394,0.000333,-0.059867,0.062538
alpha_loc_5982_pop_0,0.000233,-0.000024,-0.060886,0.063076
alpha_loc_5983_pop_0,0.001466,0.001316,-0.060269,0.063586
alpha_loc_5984_pop_0,-0.000145,-0.000300,-0.062821,0.061956
alpha_loc_5985_pop_0,-0.002153,-0.001941,-0.064688,0.059021
alpha_loc_5986_pop_0,0.001004,0.000585,-0.059341,0.063600
alpha_loc_5987_pop_0,0.000141,0.000216,-0.062477,0.061313
alpha_loc_5988_pop_0,0.000139,0.000288,-0.061761,0.060096
alpha_loc_5989_pop_0,0.000116,-0.000060,-0.062056,0.062469
alpha_loc_5990_pop_0,-0.000695,-0.000326,-0.062698,0.061090
alpha_loc_5991_pop_0,-0.000002,-0.000025,-0.061683,0.060185
alpha_loc_5992_pop_0,0.000504,0.000047,-0.059840,0.062549
alpha_loc_5993_pop_0,0.000109,0.000799,-0.062060,0.061728
alpha_loc_5994_pop_0,0.000730,0.000702,-0.060312,0.062545
alpha_loc_5995_pop_0,-0.003586,-0.003023,-0.066489,0.056921
alpha_loc_5996_pop_0,0.000623,0.000463,-0.059857,0.062993
alpha_loc_5997_pop_0,0.000416,0.000450,-0.062091,0.060867
alpha_loc_5998_pop_0,0.000359,0.000116,-0.061351,0.062052
alpha_loc_5999_pop_0,-0.000833,-0.000682,-0.063724,0.060808
alpha_loc_6000_pop_0,-0.000240,0.000279,-0.063723,0.060411
alpha_loc_6001_pop_0,0.000475,0.000150,-0.062040,0.062627
alpha_loc_6002_pop_0,-0.000136,-0.000274,-0.062738,0.061224
alpha_loc_6003_pop_0,-0.001993,-0.001127,-0.065206,0.059438
alpha_loc_6004_pop_0,0.000320,0.000194,-0.059996,0.062008
alpha_loc_6005_pop_0,0.003368,0.003095,-0.056496,0.065365
alpha_loc_6006_pop_0,0.004167,0.003333,-0.055720,0.067127
alpha_loc_6007_pop_0,-0.000302,-0.000341,-0.061454,0.060297
alpha_loc_6008_pop_0,-0.000950,-0.000598,-0.064491,0.060815
alpha_loc_6009_pop_0,-0.000997,-0.000853,-0.064074,0.059508
alpha_loc_6010_pop_0,0.000147,-0.000210,-0.060985,0.062001
alpha_loc_6011_pop_0,-0.001983,-0.002164,-0.062984,0.059414
alpha_loc_6012_pop_0,0.002271,0.001729,-0.059402,0.066475
alpha_loc_6013_pop_0,-0.000433,-0.000019,-0.063824,0.060501
alpha_loc_6014_pop_0,0.001793,0.001812,-0.060221,0.063437
alpha_loc_6015_pop_0,-0.001593,-0.000943,-0.064089,0.057934
alpha_loc_6016_pop_0,-0.000219,-0.000206,-0.062605,0.061030
alpha_loc_6017_pop_0,0.000083,0.000369,-0.061491,0.061724
alpha_loc_6018_pop_0,-0.000012,-0.000516,-0.059906,0.062992
alpha_loc_6019_pop_0,0.000389,0.000640,-0.060916,0.061884
alpha_loc_6020_pop_0,0.000309,0.000481,-0.060407,0.060713
alpha_loc_6021_pop_0,0.003434,0.003180,-0.058234,0.065480
alpha_loc_6022_pop_0,-0.000448,-0.000375,-0.062057,0.060801
alpha_loc_6023_pop_0,-0.000065,-0.000098,-0.062713,0.060077
alpha_loc_6024_pop_0,-0.000709,-0.000298,-0.063132,0.060694
alpha_loc_6025_pop_0,-0.000695,-0.000540,-0.061808,0.060989
alpha_loc_6026_pop_0,0.000830,0.000776,-0.060484,0.062239
alpha_loc_6027_pop_0,0.000266,0.000180,-0.062653,0.062259
alpha_loc_6028_pop_0,0.001628,0.001570,-0.059683,0.063460
alpha_loc_6029_pop_0,0.002048,0.001512,-0.057643,0.064090
alpha_loc_6030_pop_0,-0.000323,-0.000210,-0.063631,0.060622
alpha_loc_6031_pop_0,-0.000485,-0.000449,-0.061113,0.061359
alpha_loc_6032_pop_0,0.000097,0.000025,-0.061302,0.060890
alpha_loc_6033_pop_0,0.000031,0.000195,-0.061995,0.063328
alpha_loc_6034_pop_0,0.000957,0.000933,-0.061914,0.062082
alpha_loc_6035_pop_0,0.000547,0.000316,-0.060100,0.062669
alpha_loc_6036_pop_0,-0.000518,-0.000322,-0.062755,0.059970
alpha_loc_6037_pop_0,-0.000786,-0.001203,-0.064215,0.060890
alpha_loc_6038_pop_0,-0.000298,-0.000259,-0.061691,0.062857
alpha_loc_6039_pop_0,-0.001311,-0.001167,-0.062452,0.058220
alpha_loc_6040_pop_0,0.000349,0.000094,-0.060689,0.062715
alpha_loc_6041_pop_0,0.000441,0.000284,-0.061923,0.061398
alpha_loc_6042_pop_0,-0.000045,-0.000247,-0.062091,0.062495
alpha_loc_6043_pop_0,-0.000090,-0.000569,-0.060281,0.062176
alpha_loc_6044_pop_0,0.000548,0.000786,-0.061364,0.061689
alpha_loc_6045_pop_0,-0.001144,-0.000899,-0.063171,0.062761
alpha_loc_6046_pop_0,-0.000152,-0.000232,-0.060583,0.061044
alpha_loc_6047_pop_0,-0.000539,-0.000508,-0.062034,0.061154
alpha_loc_6048_pop_0,0.000942,0.000693,-0.061177,0.062383
alpha_loc_6049_pop_0,-0.000516,-0.000843,-0.061571,0.061478
alpha_loc_6050_pop_0,0.000409,0.000379,-0.061407,0.062345
alpha_loc_6051_pop_0,-0.000054,-0.000063,-0.062447,0.062585
alpha_loc_6052_pop_0,-0.001837,-0.001721,-0.064031,0.058238
alpha_loc_6053_pop_0,0.000554,0.000462,-0.061632,0.063639
alpha_loc_6054_pop_0,-0.002493,-0.002068,-0.067330,0.059488
alpha_loc_6055_pop_0,-0.003505,-0.003246,-0.065358,0.058338
alpha_loc_6056_pop_0,-0.000265,-0.000558,-0.062341,0.061666
alpha_loc_6057_pop_0,-0.000081,-0.000182,-0.062001,0.062634
alpha_loc_6058_pop_0,0.000602,0.000607,-0.060475,0.062706
alpha_loc_6059_pop_0,-0.000224,-0.000385,-0.061212,0.061236
alpha_loc_6060_pop_0,-0.000079,0.000005,-0.061981,0.061277
alpha_loc_6061_pop_0,0.000016,-0.000359,-0.063804,0.062909
alpha_loc_6062_pop_0,0.000576,0.000559,-0.058821,0.062908
alpha_loc_6063_pop_0,-0.000907,-0.000907,-0.063656,0.062300
alpha_loc_6064_pop_0,-0.003168,-0.002835,-0.064967,0.057704
alpha_loc_6065_pop_0,-0.002643,-0.002193,-0.066121,0.057525
alpha_loc_6066_pop_0,-0.001812,-0.001355,-0.066362,0.058845
alpha_loc_6067_pop_0,0.000443,0.001219,-0.061226,0.062107
alpha_loc_6068_pop_0,-0.000045,0.000118,-0.062422,0.060560
alpha_loc_6069_pop_0,-0.001034,-0.000499,-0.060802,0.058340
alpha_loc_6070_pop_0,-0.000058,0.000089,-0.060306,0.059586
alpha_loc_6071_pop_0,0.000730,0.000640,-0.060801,0.060469
alpha_loc_6072_pop_0,-0.000036,-0.000174,-0.062546,0.062533
alpha_loc_6073_pop_0,0.000049,-0.000382,-0.058764,0.061166
alpha_loc_6074_pop_0,-0.000379,-0.000284,-0.060662,0.060721
alpha_loc_6075_pop_0,-0.002013,-0.001823,-0.064341,0.059593
alpha_loc_6076_pop_0,-0.003767,-0.003185,-0.067928,0.055297
alpha_loc_6077_pop_0,-0.001295,-0.000872,-0.065684,0.059365
alpha_loc_6078_pop_0,0.000972,0.000628,-0.059778,0.064620
alpha_loc_6079_pop_0,0.000303,0.000207,-0.061788,0.063824
alpha_loc_6080_pop_0,-0.001512,-0.001365,-0.063656,0.060015
alpha_loc_6081_pop_0,-0.000252,-0.000610,-0.061259,0.061380
alpha_loc_6082_pop_0,-0.001847,-0.001701,-0.062930,0.057876
alpha_loc_6083_pop_0,0.000270,0.000269,-0.061442,0.063288
alpha_loc_6084_pop_0,-0.004033,-0.003613,-0.066032,0.055592
alpha_loc_6085_pop_0,0.000042,-0.000223,-0.059841,0.062552
alpha_loc_6086_pop_0,0.000015,0.000169,-0.061115,0.060562
alpha_loc_6087_pop_0,0.003242,0.002818,-0.057015,0.067696
alpha_loc_6088_pop_0,-0.000323,-0.000053,-0.062756,0.062323
alpha_loc_6089_pop_0,0.001418,0.001061,-0.059247,0.064651
alpha_loc_6090_pop_0,0.000851,0.000751,-0.058838,0.063236
alpha_loc_6091_pop_0,0.000920,0.000710,-0.059447,0.062777
alpha_loc_6092_pop_0,0.000396,0.000419,-0.061083,0.061280
alpha_loc_6093_pop_0,-0.000316,-0.000167,-0.059942,0.059602
alpha_loc_6094_pop_0,-0.000177,-0.000094,-0.061531,0.061978
alpha_loc_6095_pop_0,0.002812,0.002302,-0.056543,0.066534
alpha_loc_6096_pop_0,-0.000257,-0.000206,-0.061817,0.061929
alpha_loc_6097_pop_0,-0.000993,-0.000781,-0.062607,0.060509
alpha_loc_6098_pop_0,0.000915,0.000657,-0.058105,0.061871
alpha_loc_6099_pop_0,0.000545,0.001187,-0.061482,0.061394
alpha_loc_6100_pop_0,-0.000281,-0.000145,-0.062210,0.061001
alpha_loc_6101_pop_0,-0.000938,-0.001088,-0.062234,0.059390
alpha_loc_6102_pop_0,0.002030,0.001347,-0.057835,0.064137
alpha_loc_6103_pop_0,-0.000496,-0.000151,-0.062820,0.060196
alpha_loc_6104_pop_0,-0.000214,-0.000186,-0.061291,0.059921
alpha_loc_6105_pop_0,0.001441,0.001191,-0.059833,0.064627
alpha_loc_6106_pop_0,-0.001456,-0.001411,-0.064302,0.060811
alpha_loc_6107_pop_0,0.000277,0.000089,-0.060716,0.062458
alpha_loc_6108_pop_0,0.000332,-0.000085,-0.061538,0.063727
alpha_loc_6109_pop_0,-0.000500,-0.000641,-0.063428,0.062104
alpha_loc_6110_pop_0,0.003770,0.003457,-0.056233,0.067000
alpha_loc_6111_pop_0,0.001958,0.001596,-0.056501,0.064414
alpha_loc_6112_pop_0,0.005066,0.004077,-0.055251,0.071102
alpha_loc_6113_pop_0,0.001011,0.001074,-0.061648,0.062856
alpha_loc_6114_pop_0,0.000498,0.000412,-0.058642,0.061449
alpha_loc_6115_pop_0,-0.001434,-0.001326,-0.063364,0.058638
alpha_loc_6116_pop_0,-0.000462,-0.000859,-0.064551,0.063059
alpha_loc_6117_pop_0,-0.000665,-0.000447,-0.061717,0.059953
alpha_loc_6118_pop_0,-0.000223,-0.000414,-0.059894,0.060490
alpha_loc_6119_pop_0,-0.000840,-0.000657,-0.061597,0.058365
alpha_loc_6120_pop_0,-0.003801,-0.003021,-0.068318,0.055913
alpha_loc_6121_pop_0,-0.000462,-0.000437,-0.062803,0.060002
alpha_loc_6122_pop_0,-0.001166,-0.001035,-0.062893,0.058905
alpha_loc_6123_pop_0,-0.000160,-0.000506,-0.061087,0.061577
alpha_loc_6124_pop_0,0.000764,0.000667,-0.061578,0.062488
alpha_loc_6125_pop_0,0.003254,0.002665,-0.056180,0.066433
alpha_loc_6126_pop_0,-0.001653,-0.001222,-0.064386,0.057478
alpha_loc_6127_pop_0,0.000148,0.000087,-0.061800,0.061581
alpha_loc_6128_pop_0,-0.000239,-0.000032,-0.062248,0.061660
alpha_loc_6129_pop_0,0.000176,0.000345,-0.061269,0.062281
alpha_loc_6130_pop_0,-0.000775,-0.000702,-0.062637,0.059172
alpha_loc_6131_pop_0,0.000603,0.000520,-0.058894,0.062670
alpha_loc_6132_pop_0,-0.000011,-0.000044,-0.060991,0.061278
alpha_loc_6133_pop_0,0.000669,0.001048,-0.059893,0.061411
alpha_loc_6134_pop_0,0.000202,0.000293,-0.059983,0.060966
alpha_loc_6135_pop_0,-0.000638,-0.000212,-0.060957,0.058458
alpha_loc_6136_pop_0,0.000447,0.000317,-0.062832,0.062971
alpha_loc_6137_pop_0,-0.000549,-0.000518,-0.062780,0.060166
alpha_loc_6138_pop_0,0.000184,-0.000098,-0.061069,0.061402
alpha_loc_6139_pop_0,-0.001016,-0.001312,-0.061338,0.060290
alpha_loc_6140_pop_0,0.000621,0.000853,-0.061523,0.063629
alpha_loc_6141_pop_0,0.000290,0.000284,-0.060533,0.062810
alpha_loc_6142_pop_0,0.000056,-0.000008,-0.061895,0.061093
alpha_loc_6143_pop_0,-0.000143,-0.000023,-0.062299,0.061744
alpha_loc_6144_pop_0,-0.000032,-0.000260,-0.062380,0.061937
alpha_loc_6145_pop_0,-0.000088,-0.000062,-0.061490,0.062347
alpha_loc_6146_pop_0,0.000012,-0.000062,-0.060870,0.061370
alpha_loc_6147_pop_0,0.000407,0.000365,-0.060824,0.061833
alpha_loc_6148_pop_0,-0.000269,-0.000395,-0.060961,0.062285
alpha_loc_6149_pop_0,0.000849,0.000992,-0.060789,0.061771
alpha_loc_6150_pop_0,-0.002717,-0.001953,-0.066939,0.057345
alpha_loc_6151_pop_0,-0.000007,0.000116,-0.061132,0.062717
alpha_loc_6152_pop_0,-0.000206,-0.000400,-0.061917,0.060869
alpha_loc_6153_pop_0,0.000406,0.000594,-0.062274,0.060800
alpha_loc_6154_pop_0,-0.000606,-0.000423,-0.061242,0.057831
alpha_loc_6155_pop_0,0.003954,0.003127,-0.054440,0.067800
alpha_loc_6156_pop_0,0.000428,0.000467,-0.061363,0.061296
alpha_loc_6157_pop_0,-0.000335,-0.000016,-0.062129,0.061618
alpha_loc_6158_pop_0,-0.001496,-0.001630,-0.060667,0.057706
alpha_loc_6159_pop_0,0.000175,0.000272,-0.061653,0.062826
alpha_loc_6160_pop_0,-0.002101,-0.001859,-0.064933,0.058430
alpha_loc_6161_pop_0,0.000459,0.000188,-0.061146,0.060601
alpha_loc_6162_pop_0,0.002453,0.001841,-0.057419,0.065552
alpha_loc_6163_pop_0,0.003117,0.002683,-0.056850,0.065150
alpha_loc_6164_pop_0,0.000327,0.000166,-0.061510,0.062986
alpha_loc_6165_pop_0,0.000530,0.000414,-0.060738,0.063234
alpha_loc_6166_pop_0,-0.000053,-0.000224,-0.059862,0.059641
alpha_loc_6167_pop_0,0.000077,0.000192,-0.061560,0.061791
alpha_loc_6168_pop_0,0.000090,0.000138,-0.060781,0.062388
alpha_loc_6169_pop_0,0.001798,0.001567,-0.060222,0.065615
alpha_loc_6170_pop_0,0.000684,0.000721,-0.060773,0.062074
alpha_loc_6171_pop_0,0.001737,0.001346,-0.058363,0.063445
alpha_loc_6172_pop_0,0.000094,-0.000248,-0.060953,0.062008
alpha_loc_6173_pop_0,-0.000391,-0.000484,-0.062076,0.061819
alpha_loc_6174_pop_0,0.002359,0.001789,-0.057616,0.066134
alpha_loc_6175_pop_0,-0.000042,-0.000040,-0.062642,0.060721
alpha_loc_6176_pop_0,0.000362,-0.000040,-0.059358,0.062306
alpha_loc_6177_pop_0,-0.003544,-0.003007,-0.068552,0.056637
alpha_loc_6178_pop_0,0.000254,0.000092,-0.062357,0.061304
alpha_loc_6179_pop_0,-0.000338,-0.000037,-0.063004,0.060545
alpha_loc_6180_pop_0,-0.000522,-0.000719,-0.064019,0.061298
alpha_loc_6181_pop_0,0.000467,0.000096,-0.059512,0.063133
alpha_loc_6182_pop_0,0.000003,0.000262,-0.063188,0.061534
alpha_loc_6183_pop_0,0.000212,-0.000247,-0.061372,0.062022
alpha_loc_6184_pop_0,0.000269,0.000179,-0.060744,0.060783
alpha_loc_6185_pop_0,-0.000750,-0.000603,-0.060661,0.060816
alpha_loc_6186_pop_0,-0.000689,-0.000932,-0.061170,0.061205
alpha_loc_6187_pop_0,-0.000402,-0.000374,-0.063067,0.060911
alpha_loc_6188_pop_0,0.000981,0.000503,-0.059891,0.063976
alpha_loc_6189_pop_0,0.001289,0.001314,-0.059742,0.061758
alpha_loc_6190_pop_0,-0.000105,-0.000245,-0.060002,0.060324
alpha_loc_6191_pop_0,0.000401,0.000052,-0.060050,0.061217
alpha_loc_6192_pop_0,-0.000012,-0.000155,-0.062574,0.062321
alpha_loc_6193_pop_0,-0.002057,-0.001413,-0.066049,0.059100
alpha_loc_6194_pop_0,0.003881,0.003359,-0.056047,0.068412
alpha_loc_6195_pop_0,0.001152,0.000898,-0.059716,0.061462
alpha_loc_6196_pop_0,-0.003219,-0.002626,-0.066763,0.055638
alpha_loc_6197_pop_0,0.000558,0.000408,-0.060200,0.062453
alpha_loc_6198_pop_0,-0.000488,-0.000192,-0.063426,0.060109
alpha_loc_6199_pop_0,0.000055,0.000129,-0.061313,0.061802
alpha_loc_6200_pop_0,0.001810,0.001227,-0.058143,0.064985
alpha_loc_6201_pop_0,-0.000527,-0.000291,-0.063235,0.061508
alpha_loc_6202_pop_0,0.000205,0.000343,-0.061888,0.060716
alpha_loc_6203_pop_0,-0.000306,-0.000297,-0.063390,0.061769
alpha_loc_6204_pop_0,-0.002532,-0.002116,-0.064506,0.055506
alpha_loc_6205_pop_0,0.000542,0.000390,-0.060606,0.062210
alpha_loc_6206_pop_0,-0.000522,-0.000547,-0.061760,0.061514
alpha_loc_6207_pop_0,0.001257,0.000711,-0.058336,0.063126
alpha_loc_6208_pop_0,0.000320,-0.000091,-0.059130,0.062868
alpha_loc_6209_pop_0,0.000447,0.000423,-0.061214,0.060670
alpha_loc_6210_pop_0,-0.000934,-0.000637,-0.061402,0.059854
alpha_loc_6211_pop_0,0.000270,0.000017,-0.061266,0.060920
alpha_loc_6212_pop_0,0.000893,0.001076,-0.060939,0.062498
alpha_loc_6213_pop_0,0.000057,-0.000166,-0.061330,0.062200
alpha_loc_6214_pop_0,0.000022,0.000099,-0.064226,0.062221
alpha_loc_6215_pop_0,0.000603,0.000657,-0.061175,0.062756
alpha_loc_6216_pop_0,-0.001506,-0.001055,-0.064417,0.059355
alpha_loc_6217_pop_0,-0.000463,-0.000382,-0.061846,0.059483
alpha_loc_6218_pop_0,0.000082,-0.000392,-0.061021,0.063114
alpha_loc_6219_pop_0,0.000397,0.000175,-0.062499,0.062638
alpha_loc_6220_pop_0,0.000432,0.000280,-0.061052,0.062862
alpha_loc_6221_pop_0,0.000938,0.000775,-0.061482,0.064050
alpha_loc_6222_pop_0,-0.000745,-0.000524,-0.064264,0.060000
alpha_loc_6223_pop_0,-0.000326,0.000131,-0.060049,0.059255
alpha_loc_6224_pop_0,-0.000173,-0.000094,-0.062554,0.060065
alpha_loc_6225_pop_0,0.002381,0.001613,-0.057554,0.063778
alpha_loc_6226_pop_0,-0.004331,-0.003434,-0.067984,0.055008
alpha_loc_6227_pop_0,0.000895,0.000753,-0.057954,0.061933
alpha_loc_6228_pop_0,-0.000078,0.000355,-0.063919,0.059286
alpha_loc_6229_pop_0,-0.000455,-0.000443,-0.062467,0.060340
alpha_loc_6230_pop_0,-0.000034,-0.000172,-0.060575,0.061332
alpha_loc_6231_pop_0,-0.001434,-0.001603,-0.062695,0.060126
alpha_loc_6232_pop_0,0.000783,0.000780,-0.062101,0.063527
alpha_loc_6233_pop_0,-0.000610,-0.000371,-0.063351,0.061440
alpha_loc_6234_pop_0,0.001507,0.001601,-0.060402,0.063640
alpha_loc_6235_pop_0,0.002073,0.001752,-0.056727,0.063923
alpha_loc_6236_pop_0,0.000384,-0.000007,-0.059752,0.062260
alpha_loc_6237_pop_0,-0.002292,-0.002423,-0.064472,0.059529
alpha_loc_6238_pop_0,0.002682,0.002040,-0.058368,0.067006
alpha_loc_6239_pop_0,0.000297,0.000237,-0.060231,0.061958
alpha_loc_6240_pop_0,0.000161,0.000171,-0.062689,0.063380
alpha_loc_6241_pop_0,0.000653,0.000693,-0.059973,0.061367
alpha_loc_6242_pop_0,-0.003313,-0.002954,-0.068266,0.057826
alpha_loc_6243_pop_0,0.001425,0.001480,-0.059366,0.061430
alpha_loc_6244_pop_0,0.003940,0.003122,-0.054616,0.067340
alpha_loc_6245_pop_0,0.000135,-0.000141,-0.059833,0.059866
alpha_loc_6246_pop_0,0.000662,-0.000037,-0.059827,0.063347
alpha_loc_6247_pop_0,0.000762,0.000582,-0.060900,0.062665
alpha_loc_6248_pop_0,-0.000310,-0.000543,-0.061368,0.061250
alpha_loc_6249_pop_0,-0.000344,-0.000336,-0.062509,0.061801
alpha_loc_6250_pop_0,-0.000135,-0.000240,-0.063324,0.064686
alpha_loc_6251_pop_0,0.000208,0.000216,-0.060439,0.061785
alpha_loc_6252_pop_0,0.000147,0.000100,-0.061262,0.061542
alpha_loc_6253_pop_0,0.000186,0.000370,-0.061214,0.061692
alpha_loc_6254_pop_0,-0.002634,-0.002273,-0.065516,0.058825
alpha_loc_6255_pop_0,0.000319,0.000121,-0.061440,0.060593
alpha_loc_6256_pop_0,0.001894,0.001657,-0.059786,0.064000
alpha_loc_6257_pop_0,-0.002107,-0.001794,-0.064333,0.058268
alpha_loc_6258_pop_0,0.002245,0.002231,-0.058600,0.063615
alpha_loc_6259_pop_0,-0.000108,-0.000302,-0.061372,0.061096
alpha_loc_6260_pop_0,-0.001826,-0.001548,-0.064768,0.059491
alpha_loc_6261_pop_0,0.000426,0.000092,-0.060275,0.063229
alpha_loc_6262_pop_0,0.002357,0.001940,-0.057659,0.064998
alpha_loc_6263_pop_0,-0.000318,-0.000492,-0.061545,0.060591
alpha_loc_6264_pop_0,-0.001820,-0.001442,-0.063121,0.056244
alpha_loc_6265_pop_0,0.001941,0.001847,-0.060197,0.065573
alpha_loc_6266_pop_0,-0.000187,0.000045,-0.061087,0.062056
alpha_loc_6267_pop_0,-0.000233,-0.000437,-0.061818,0.059609
alpha_loc_6268_pop_0,0.002824,0.002275,-0.056166,0.064445
alpha_loc_6269_pop_0,0.000032,0.000333,-0.061359,0.061137
alpha_loc_6270_pop_0,0.000425,0.000280,-0.060500,0.062455
alpha_loc_6271_pop_0,0.001613,0.001363,-0.060338,0.066612
alpha_loc_6272_pop_0,0.000158,0.000295,-0.060891,0.059052
alpha_loc_6273_pop_0,-0.002910,-0.002832,-0.063812,0.057171
alpha_loc_6274_pop_0,-0.001110,-0.000930,-0.064021,0.060491
alpha_loc_6275_pop_0,0.004053,0.003272,-0.056374,0.067272
alpha_loc_6276_pop_0,0.003727,0.003326,-0.055823,0.067722
alpha_loc_6277_pop_0,0.000182,0.000287,-0.063018,0.062323
alpha_loc_6278_pop_0,0.000061,0.000350,-0.062680,0.061644
alpha_loc_6279_pop_0,0.000392,0.000244,-0.062454,0.063616
alpha_loc_6280_pop_0,-0.000871,-0.000616,-0.064457,0.059552
alpha_loc_6281_pop_0,-0.000095,-0.000318,-0.061477,0.061089
alpha_loc_6282_pop_0,0.000683,0.000141,-0.059587,0.064794
alpha_loc_6283_pop_0,0.002628,0.002186,-0.057881,0.064323
alpha_loc_6284_pop_0,0.002557,0.002189,-0.059482,0.066047
alpha_loc_6285_pop_0,0.001895,0.001756,-0.059811,0.063782
alpha_loc_6286_pop_0,0.000819,0.001153,-0.060376,0.062890
alpha_loc_6287_pop_0,-0.000253,-0.000094,-0.061641,0.062490
alpha_loc_6288_pop_0,-0.001759,-0.001235,-0.063491,0.057470
alpha_loc_6289_pop_0,0.000569,0.000569,-0.059605,0.062201
alpha_loc_6290_pop_0,-0.000786,-0.000781,-0.063102,0.059257
alpha_loc_6291_pop_0,-0.000005,0.000209,-0.062432,0.062672
alpha_loc_6292_pop_0,0.001424,0.000837,-0.058218,0.064284
alpha_loc_6293_pop_0,-0.000065,0.000362,-0.062675,0.062037
alpha_loc_6294_pop_0,-0.000289,-0.000369,-0.062318,0.062750
alpha_loc_6295_pop_0,-0.001778,-0.001529,-0.063568,0.057740
alpha_loc_6296_pop_0,-0.003467,-0.003093,-0.066113,0.056997
alpha_loc_6297_pop_0,0.002538,0.001938,-0.057270,0.066984
alpha_loc_6298_pop_0,0.000032,0.000217,-0.061990,0.062125
alpha_loc_6299_pop_0,0.000488,0.000202,-0.061296,0.062427
alpha_loc_6300_pop_0,0.000164,0.000036,-0.059830,0.061493
alpha_loc_6301_pop_0,0.000423,0.000057,-0.061807,0.061760
alpha_loc_6302_pop_0,0.001332,0.001154,-0.060745,0.063834
alpha_loc_6303_pop_0,-0.000254,-0.000565,-0.061361,0.061521
alpha_loc_6304_pop_0,0.003600,0.003075,-0.055220,0.067502
alpha_loc_6305_pop_0,0.002535,0.001850,-0.057691,0.065312
alpha_loc_6306_pop_0,0.000539,0.000678,-0.061600,0.061570
alpha_loc_6307_pop_0,0.002272,0.001799,-0.061112,0.066139
alpha_loc_6308_pop_0,-0.000176,-0.000272,-0.061119,0.060268
alpha_loc_6309_pop_0,-0.000210,-0.000177,-0.059192,0.059507
alpha_loc_6310_pop_0,-0.002876,-0.002379,-0.065654,0.056884
alpha_loc_6311_pop_0,-0.002159,-0.001902,-0.064178,0.058808
alpha_loc_6312_pop_0,-0.000278,-0.000350,-0.062299,0.060683
alpha_loc_6313_pop_0,0.000076,-0.000230,-0.060969,0.061477
alpha_loc_6314_pop_0,-0.000345,-0.000517,-0.063188,0.062834
alpha_loc_6315_pop_0,0.000254,-0.000149,-0.060297,0.063227
alpha_loc_6316_pop_0,-0.000531,-0.000537,-0.061460,0.060066
